q_id,time_inference_sec,total_cpu_time_sec,word_count,word_count_bin,satisfaction_score,id,query1,query2
session_047_q31,13.3747820854187,0.0006933000004209,27,0,0.861904761904762,cikm_trace_22_6_2,6,22
session_036_q12,11.022369861602783,0.0008270999987871,44,2,0.8467391304347827,cikm_trace_22_6_3,6,22
session_017_q02,11.933231830596924,0.0007173000003603,60,4,0.8529411764705882,cikm_trace_22_6_4,6,22
session_050_q22,9.817663431167604,0.0025298000000474,65,4,0.8514285714285714,cikm_trace_22_6_5,6,22
session_016_q37,9.374174118041992,0.0008843000005071,148,4,0.0,cikm_trace_23_6_0,6,23
session_047_q13,9.829898357391356,0.0007019999975454,46,3,0.8247191011235955,cikm_trace_23_6_1,6,23
session_021_q16,10.93803095817566,0.0006835999993199,32,1,0.8217948717948718,cikm_trace_23_6_2,6,23
session_041_q16,6.679759740829468,0.0006939999984751,27,0,0.8411764705882353,cikm_trace_23_6_3,6,23
session_008_q32,13.846406698226929,0.0007912999999461,56,3,0.8225,cikm_trace_23_6_4,6,23
session_009_q25,15.450143098831177,0.0007871999996495,36,1,0.590625,cikm_trace_23_6_5,6,23
session_001_q19,15.656975269317629,0.0007597999999972,59,4,0.0,cikm_trace_0_7_0,7,0
session_016_q32,13.862913608551024,0.0007921999995232,52,3,0.7826530612244897,cikm_trace_0_7_1,7,0
session_028_q28,11.34057068824768,0.0006630999996558,31,1,0.0,cikm_trace_0_7_2,7,0
session_013_q15,11.254385471343994,0.0007816000006641,48,3,0.7946666666666666,cikm_trace_0_7_3,7,0
session_033_q17,10.272102355957031,0.0007289999994099,39,2,0.8077922077922077,cikm_trace_0_7_4,7,0
session_028_q11,6.067484378814697,0.0006519999988085,38,2,0.8962962962962963,cikm_trace_0_7_5,7,0
session_037_q04,14.790682315826416,0.0007542999992437,58,4,0.9006172839506172,cikm_trace_0_7_6,7,0
session_010_q40,17.342867612838745,0.0009845000004133,141,4,0.0,cikm_trace_1_7_0,7,1
session_039_q03,10.398688554763794,0.0008045999966269,48,3,0.832183908045977,cikm_trace_1_7_1,7,1
session_009_q02,16.222254991531372,0.0008584000001974,30,0,0.0,cikm_trace_1_7_2,7,1
session_012_q12,9.091144561767578,0.0007551999997303,30,0,0.7545454545454545,cikm_trace_1_7_3,7,1
session_018_q05,11.09228539466858,0.0005952000001342,25,0,0.6963636363636363,cikm_trace_1_7_4,7,1
session_033_q17,10.272102355957031,0.0007289999994099,39,2,0.8077922077922077,cikm_trace_1_7_5,7,1
session_021_q15,9.563897848129272,0.0007797999987815,52,3,0.9330508474576272,cikm_trace_1_7_6,7,1
session_039_q39,16.431260108947754,0.0010480999953869,75,4,0.0,cikm_trace_2_7_0,7,2
session_023_q22,7.048595190048218,0.0006719000011798,32,1,0.8433333333333333,cikm_trace_2_7_1,7,2
session_004_q34,13.187309980392456,0.0007976000001689,38,2,0.0,cikm_trace_2_7_2,7,2
session_030_q40,7.705809354782104,0.0008915000016712,72,4,0.9203252032520324,cikm_trace_2_7_3,7,2
session_015_q14,8.342920780181885,0.0005952000010438,31,1,0.8888888888888888,cikm_trace_2_7_4,7,2
session_034_q13,6.758302211761475,0.0006646000001637,25,0,0.85,cikm_trace_2_7_5,7,2
session_037_q05,11.252646684646606,0.0006441000004996,38,2,0.8622641509433963,cikm_trace_2_7_6,7,2
session_013_q10,9.64696741104126,0.0006628000000999,41,2,0.0,cikm_trace_3_7_0,7,3
session_019_q09,10.817667484283447,0.0008191999986592,52,3,0.9491329479768786,cikm_trace_3_7_1,7,3
session_049_q06,14.051814317703249,0.0009677999987616,57,4,0.0,cikm_trace_3_7_2,7,3
session_041_q25,9.342504978179932,0.0007221000014396,27,0,0.8128571428571428,cikm_trace_3_7_3,7,3
session_024_q27,14.131538152694702,0.000733199998649,49,3,0.8333333333333333,cikm_trace_3_7_4,7,3
session_021_q06,8.979807376861572,0.0007085999986884,37,1,0.8197530864197531,cikm_trace_3_7_5,7,3
session_020_q33,11.283979177474976,0.0006020999990141,27,0,0.7263888888888889,cikm_trace_3_7_6,7,3
session_042_q15,10.46066927909851,0.0008474999995086,77,4,0.0,cikm_trace_4_7_0,7,4
session_004_q34,13.187309980392456,0.0007976000001689,38,2,0.0,cikm_trace_4_7_1,7,4
session_028_q09,9.302423477172852,0.0007306999978027,44,2,0.8846153846153846,cikm_trace_4_7_2,7,4
session_010_q29,11.32760524749756,0.0008051999993767,30,0,0.7360655737704918,cikm_trace_4_7_3,7,4
session_013_q11,8.382068872451782,0.0006218999997145,26,0,0.8418918918918918,cikm_trace_4_7_4,7,4
session_005_q20,11.750335216522217,0.0007919999998192,43,2,0.8814814814814815,cikm_trace_4_7_5,7,4
session_042_q10,9.438721656799316,0.0006912999997437,35,1,0.7879310344827586,cikm_trace_4_7_6,7,4
session_006_q40,16.866991996765137,0.0008966999998846,55,3,0.0,cikm_trace_5_7_0,7,5
session_019_q25,16.456755876541138,0.0007260999991557,65,4,0.0,cikm_trace_5_7_1,7,5
session_043_q23,7.300965070724487,0.0008268999990831,37,1,0.8837209302325582,cikm_trace_5_7_2,7,5
session_037_q14,8.58786654472351,0.0006450000000767,23,0,0.7563636363636363,cikm_trace_5_7_3,7,5
session_014_q31,7.44746470451355,0.0005953999998382,26,0,0.8018518518518518,cikm_trace_5_7_4,7,5
session_003_q15,9.102270603179932,0.0005960999999388,21,0,0.6238095238095238,cikm_trace_5_7_5,7,5
session_029_q25,14.351192712783812,0.0007626000005984,44,2,0.7578947368421053,cikm_trace_5_7_6,7,5
session_035_q09,11.11164689064026,0.0007022999980108,25,0,0.0,cikm_trace_6_7_0,7,6
session_036_q20,8.703554391860962,0.0007411999995383,60,4,0.9060869565217392,cikm_trace_6_7_1,7,6
session_018_q13,11.22620701789856,0.0007123000004867,23,0,0.7145454545454546,cikm_trace_6_7_2,7,6
session_015_q06,16.475278615951538,0.0006811000002926,39,2,0.0,cikm_trace_6_7_3,7,6
session_005_q13,9.422465324401855,0.0007865000000037,34,1,0.7241935483870967,cikm_trace_6_7_4,7,6
session_016_q38,7.156029224395752,0.000641199999336,20,0,0.8211538461538461,cikm_trace_6_7_5,7,6
session_021_q11,8.33256459236145,0.0007481000011466,35,1,0.8531645569620253,cikm_trace_6_7_6,7,6
session_037_q18,9.893248558044434,0.0007493999983124,44,2,0.0,cikm_trace_7_7_0,7,7
session_030_q28,17.03044819831848,0.0007901999997556,48,3,0.0,cikm_trace_7_7_1,7,7
session_025_q30,9.90846562385559,0.0007852999988242,71,4,0.8573913043478261,cikm_trace_7_7_2,7,7
session_028_q38,15.341046810150146,0.0007920000007286,39,2,0.7293478260869566,cikm_trace_7_7_3,7,7
session_006_q35,14.650352001190186,0.0011032000002159,45,2,0.9033557046979864,cikm_trace_7_7_4,7,7
session_003_q32,10.183856964111328,0.000849799999969,41,2,0.7952380952380953,cikm_trace_7_7_5,7,7
session_005_q14,16.2886061668396,0.00076399999989,42,2,0.7951219512195122,cikm_trace_7_7_6,7,7
session_039_q39,16.431260108947754,0.0010480999953869,75,4,0.0,cikm_trace_8_7_0,7,8
session_032_q33,6.497966289520264,0.0007139000008463,20,0,0.8361702127659574,cikm_trace_8_7_1,7,8
session_041_q19,13.706005096435549,0.0008729000001039,97,4,0.8445945945945946,cikm_trace_8_7_2,7,8
session_016_q19,16.651488780975342,0.0008536999994247,79,4,0.0,cikm_trace_8_7_3,7,8
session_010_q34,12.387306451797484,0.0007484000007024,30,0,0.8527777777777777,cikm_trace_8_7_4,7,8
session_042_q04,10.148418426513672,0.0007108999998307,57,4,0.8370786516853932,cikm_trace_8_7_5,7,8
session_002_q22,14.414401054382324,0.0013139000000136,81,4,0.8631944444444444,cikm_trace_8_7_6,7,8
session_015_q38,13.3051438331604,0.0010589999992588,111,4,0.0,cikm_trace_9_7_0,7,9
session_002_q02,6.851473808288574,0.0010398999999664,61,4,0.9229357798165138,cikm_trace_9_7_1,7,9
session_046_q04,12.079837083816528,0.0011035000025002,78,4,0.0,cikm_trace_9_7_2,7,9
session_009_q31,6.806537628173828,0.0007407000002785,46,3,0.8888888888888888,cikm_trace_9_7_3,7,9
session_030_q02,11.74117350578308,0.0006926999994902,44,2,0.8567307692307692,cikm_trace_9_7_4,7,9
session_001_q32,12.061782598495483,0.0011384999999677,53,3,0.8681818181818182,cikm_trace_9_7_5,7,9
session_032_q36,14.884992837905884,0.000909500000489,36,1,0.825,cikm_trace_9_7_6,7,9
session_009_q30,14.504029750823976,0.0007462000003214,28,0,0.0,cikm_trace_10_7_0,7,10
session_003_q20,15.053263187408447,0.0007918000001153,79,4,0.0,cikm_trace_10_7_1,7,10
session_044_q11,13.607947826385498,0.0006755999966116,38,2,0.73125,cikm_trace_10_7_2,7,10
session_028_q31,9.459653854370115,0.000774199999796,79,4,0.8834782608695653,cikm_trace_10_7_3,7,10
session_039_q10,9.15430235862732,0.0007834999960322,34,1,0.8319444444444444,cikm_trace_10_7_4,7,10
session_026_q10,13.6807599067688,0.0007253000003401,32,1,0.7880952380952381,cikm_trace_10_7_5,7,10
session_005_q17,9.790736436843872,0.0007306000002245,22,0,0.7806451612903226,cikm_trace_10_7_6,7,10
session_022_q11,16.994455575942993,0.000697500001479,38,2,0.0,cikm_trace_11_7_0,7,11
session_036_q24,9.490990161895752,0.0006993000024521,48,3,0.8012048192771084,cikm_trace_11_7_1,7,11
session_041_q40,12.645085096359251,0.0007950999970488,43,2,0.8578431372549019,cikm_trace_11_7_2,7,11
session_002_q13,13.289878606796265,0.000941599999919,43,2,0.0,cikm_trace_11_7_3,7,11
session_016_q38,7.156029224395752,0.000641199999336,20,0,0.8211538461538461,cikm_trace_11_7_4,7,11
session_008_q26,5.950699329376221,0.0005358999997042,28,0,0.8508474576271187,cikm_trace_11_7_5,7,11
session_039_q16,7.078126430511475,0.0007413000021188,29,0,0.8463768115942029,cikm_trace_11_7_6,7,11
session_042_q37,10.112459659576416,0.0008205999984055,54,3,0.0,cikm_trace_12_7_0,7,12
session_048_q04,10.277175188064575,0.0006964999993215,41,2,0.776,cikm_trace_12_7_1,7,12
session_045_q28,12.659203052520752,0.0008048999989113,51,3,0.8342592592592593,cikm_trace_12_7_2,7,12
session_045_q06,16.30022430419922,0.0008567000004404,46,3,0.0,cikm_trace_12_7_3,7,12
session_026_q01,9.15991497039795,0.0007527999987358,25,0,0.6095238095238096,cikm_trace_12_7_4,7,12
session_036_q07,12.088889598846436,0.0007923000011942,37,1,0.7674698795180723,cikm_trace_12_7_5,7,12
session_017_q12,9.827969074249268,0.0005817999999635,28,0,0.8426666666666667,cikm_trace_12_7_6,7,12
session_017_q04,13.04746675491333,0.0009215000000039,82,4,0.0,cikm_trace_13_7_0,7,13
session_037_q39,9.91957664489746,0.0006425999999919,36,1,0.7811594202898551,cikm_trace_13_7_1,7,13
session_035_q16,16.69327712059021,0.0008849999994708,95,4,0.0,cikm_trace_13_7_2,7,13
session_031_q33,8.64190673828125,0.0006705000014333,30,0,0.843421052631579,cikm_trace_13_7_3,7,13
session_002_q06,11.623835802078249,0.0011909000000968,59,4,0.8669565217391304,cikm_trace_13_7_4,7,13
session_037_q38,15.261886596679688,0.0006430999965231,49,3,0.7610526315789474,cikm_trace_13_7_5,7,13
session_043_q04,7.565064430236816,0.0008680000028106,38,2,0.8818181818181818,cikm_trace_13_7_6,7,13
session_030_q28,17.03044819831848,0.0007901999997556,48,3,0.0,cikm_trace_14_7_0,7,14
session_048_q20,16.280717611312866,0.0007527999987359,48,3,0.0,cikm_trace_14_7_1,7,14
session_005_q37,7.0089216232299805,0.0006628000000999,21,0,0.8134615384615385,cikm_trace_14_7_2,7,14
session_006_q39,16.901038885116577,0.000840600000174,55,3,0.8110169491525423,cikm_trace_14_7_3,7,14
session_025_q19,10.562685251235962,0.0010755000002972,30,0,0.6127659574468085,cikm_trace_14_7_4,7,14
session_049_q28,9.353402137756348,0.0006792999956813,21,0,0.7358490566037736,cikm_trace_14_7_5,7,14
session_037_q36,15.578207015991213,0.0007686999997531,45,2,0.8252100840336134,cikm_trace_14_7_6,7,14
session_021_q18,16.93674063682556,0.0007853000006434,75,4,0.0,cikm_trace_15_7_0,7,15
session_036_q24,9.490990161895752,0.0006993000024521,48,3,0.8012048192771084,cikm_trace_15_7_1,7,15
session_046_q15,7.812857627868652,0.0006529000020235,21,0,0.85875,cikm_trace_15_7_2,7,15
session_010_q38,12.616759777069092,0.0007387999994533,52,3,0.0,cikm_trace_15_7_3,7,15
session_048_q21,15.084757804870604,0.0007526000008509,73,4,0.8818181818181818,cikm_trace_15_7_4,7,15
session_012_q05,12.561105489730837,0.0008926000000426,65,4,0.8942028985507247,cikm_trace_15_7_5,7,15
session_045_q38,6.159599542617798,0.0006057000027794,19,0,0.7605263157894737,cikm_trace_15_7_6,7,15
session_032_q40,16.997615337371826,0.0009117999998124,78,4,0.0,cikm_trace_0_8_0,8,0
session_046_q05,8.637999057769775,0.0006665000000793,16,0,0.6711111111111111,cikm_trace_0_8_1,8,0
session_026_q39,14.869084358215332,0.0007353000019065,72,4,0.8397058823529412,cikm_trace_0_8_2,8,0
session_015_q08,12.225111961364746,0.0009328000005552,94,4,0.0,cikm_trace_0_8_3,8,0
session_019_q36,10.470981121063232,0.0005971000009594,31,1,0.734920634920635,cikm_trace_0_8_4,8,0
session_020_q03,12.124031066894531,0.000805300000138,36,1,0.7941860465116279,cikm_trace_0_8_5,8,0
session_030_q15,16.27254891395569,0.0007150000019464,37,1,0.4967213114754099,cikm_trace_0_8_6,8,0
session_011_q11,10.263323307037354,0.0007009999999353,31,1,0.7440677966101694,cikm_trace_0_8_7,8,0
session_026_q40,9.825003385543823,0.0005901000004086,34,1,0.0,cikm_trace_1_8_0,8,1
session_047_q25,10.836550951004028,0.000826200001029,23,0,0.8,cikm_trace_1_8_1,8,1
session_015_q19,16.498552322387695,0.00075569999899,66,4,0.0,cikm_trace_1_8_2,8,1
session_041_q09,10.242154121398926,0.0008476000002701,26,0,0.7582089552238807,cikm_trace_1_8_3,8,1
session_026_q36,11.269437074661257,0.000684500000716,49,3,0.8631067961165049,cikm_trace_1_8_4,8,1
session_031_q11,8.689536571502686,0.0007854000014048,22,0,0.8644736842105263,cikm_trace_1_8_5,8,1
session_046_q24,10.807003498077393,0.000905099997908,70,4,0.9111888111888112,cikm_trace_1_8_6,8,1
session_006_q23,7.60436201095581,0.0007859999996069,42,2,0.7971830985915493,cikm_trace_1_8_7,8,1
session_022_q08,11.122916460037231,0.000821800000267,50,3,0.0,cikm_trace_2_8_0,8,2
session_028_q12,10.815808534622192,0.0007299999997485,54,3,0.914516129032258,cikm_trace_2_8_1,8,2
session_041_q32,16.873469591140747,0.000679000000673,23,0,0.0,cikm_trace_2_8_2,8,2
session_023_q33,15.491885900497437,0.0007693000006838,51,3,0.770873786407767,cikm_trace_2_8_3,8,2
session_002_q07,14.357853174209597,0.0010681000001113,37,1,0.8495798319327731,cikm_trace_2_8_4,8,2
session_045_q21,13.197399616241457,0.0006621000029553,36,1,0.8663551401869158,cikm_trace_2_8_5,8,2
session_005_q23,13.708847999572754,0.0010474999999131,65,4,0.9429411764705884,cikm_trace_2_8_6,8,2
session_022_q13,7.101455926895142,0.0006632999993597,28,0,0.8780487804878049,cikm_trace_2_8_7,8,2
session_032_q07,16.476161241531372,0.0008018000007723,92,4,0.0,cikm_trace_3_8_0,8,3
session_017_q07,10.128942251205444,0.0005910999989281,47,3,0.8241379310344827,cikm_trace_3_8_1,8,3
session_022_q29,14.797385931015016,0.0008141999987855,40,2,0.0,cikm_trace_3_8_2,8,3
session_010_q35,12.436243057250977,0.0007962999998197,43,2,0.8740157480314961,cikm_trace_3_8_3,8,3
session_007_q26,10.735642433166504,0.0008198000000447,56,3,0.852,cikm_trace_3_8_4,8,3
session_001_q11,11.545570850372314,0.0009912000000013,64,4,0.9076433121019108,cikm_trace_3_8_5,8,3
session_034_q34,7.428684234619141,0.0006008999989717,26,0,0.7821428571428571,cikm_trace_3_8_6,8,3
session_037_q12,12.205490589141846,0.0011324999977659,28,0,0.8166666666666667,cikm_trace_3_8_7,8,3
session_029_q35,16.350738048553467,0.0007621999993715,41,2,0.0,cikm_trace_4_8_0,8,4
session_042_q20,9.074706077575684,0.0006225999968591,36,1,0.8701149425287356,cikm_trace_4_8_1,8,4
session_004_q08,14.79186463356018,0.0008258000000295,57,4,0.8582677165354331,cikm_trace_4_8_2,8,4
session_016_q19,16.651488780975342,0.0008536999994247,79,4,0.0,cikm_trace_4_8_3,8,4
session_041_q19,13.706005096435549,0.0008729000001039,97,4,0.8445945945945946,cikm_trace_4_8_4,8,4
session_019_q32,11.38884210586548,0.000822899999548,55,3,0.8923728813559322,cikm_trace_4_8_5,8,4
session_019_q19,14.611757040023804,0.0009295999989261,55,3,0.8814814814814815,cikm_trace_4_8_6,8,4
session_037_q28,6.141927003860474,0.0006514000015157,29,0,0.82,cikm_trace_4_8_7,8,4
session_026_q25,16.711761951446533,0.0008156999992934,37,1,0.0,cikm_trace_5_8_0,8,5
session_050_q27,9.103522300720217,0.0006912000026204,32,1,0.8418918918918918,cikm_trace_5_8_1,8,5
session_014_q40,15.65559983253479,0.0007929999992483,48,3,0.0,cikm_trace_5_8_2,8,5
session_010_q33,9.350737810134888,0.0008965000006354,75,4,0.9113475177304964,cikm_trace_5_8_3,8,5
session_039_q15,6.787639379501343,0.0006840999994892,28,0,0.834920634920635,cikm_trace_5_8_4,8,5
session_024_q18,8.554260969161987,0.0007229000002552,43,2,0.8623376623376623,cikm_trace_5_8_5,8,5
session_043_q08,11.109832525253296,0.000775100001192,52,3,0.802247191011236,cikm_trace_5_8_6,8,5
session_036_q34,12.044357538223268,0.0007544999989477,38,2,0.6766666666666666,cikm_trace_5_8_7,8,5
session_048_q36,9.569731950759888,0.0006670000002486,29,0,0.0,cikm_trace_6_8_0,8,6
session_014_q26,16.24839735031128,0.000809600001048,39,2,0.0,cikm_trace_6_8_1,8,6
session_012_q28,6.884884357452393,0.0008282000007965,55,3,0.9403508771929824,cikm_trace_6_8_2,8,6
session_015_q16,6.483110904693604,0.0007237000008899,22,0,0.7261904761904762,cikm_trace_6_8_3,8,6
session_017_q10,11.406305313110352,0.0008331999997607,44,2,0.8181818181818181,cikm_trace_6_8_4,8,6
session_024_q29,8.906152486801147,0.0007717000007687,34,1,0.8493670886075949,cikm_trace_6_8_5,8,6
session_047_q35,9.515039920806885,0.0009659000024839,36,1,0.8130434782608695,cikm_trace_6_8_6,8,6
session_019_q12,12.406682014465332,0.0007705999996687,39,2,0.8260416666666667,cikm_trace_6_8_7,8,6
session_010_q38,12.616759777069092,0.0007387999994533,52,3,0.0,cikm_trace_7_8_0,8,7
session_002_q02,6.851473808288574,0.0010398999999664,61,4,0.9229357798165138,cikm_trace_7_8_1,8,7
session_020_q39,16.923699617385864,0.0008365000012417,46,3,0.0,cikm_trace_7_8_2,8,7
session_022_q09,13.548417806625366,0.0005664000000251,32,1,0.8127906976744186,cikm_trace_7_8_3,8,7
session_029_q20,11.168318510055542,0.0007503000015275,37,1,0.851,cikm_trace_7_8_4,8,7
session_006_q37,10.287207841873167,0.0008046999996622,38,2,0.7818181818181819,cikm_trace_7_8_5,8,7
session_038_q16,7.664270401000977,0.0007991000020409,27,0,0.7821428571428571,cikm_trace_7_8_6,8,7
session_036_q20,8.703554391860962,0.0007411999995383,60,4,0.9060869565217392,cikm_trace_7_8_7,8,7
session_047_q23,5.305906295776367,0.0006767000013495,21,0,0.0,cikm_trace_8_8_0,8,8
session_023_q12,10.288878202438354,0.0007622000011905,36,1,0.7973684210526316,cikm_trace_8_8_1,8,8
session_023_q39,7.87814998626709,0.0006618999996134,39,2,0.832051282051282,cikm_trace_8_8_2,8,8
session_030_q11,11.742445230484009,0.0007599000000481,55,3,0.0,cikm_trace_8_8_3,8,8
session_010_q18,7.200064897537232,0.0007307999994736,26,0,0.832258064516129,cikm_trace_8_8_4,8,8
session_034_q20,8.06759786605835,0.0006337000013445,31,1,0.8350649350649351,cikm_trace_8_8_5,8,8
session_006_q35,14.650352001190186,0.0011032000002159,45,2,0.9033557046979864,cikm_trace_8_8_6,8,8
session_048_q05,10.902594566345217,0.0006671999981334,26,0,0.7661764705882352,cikm_trace_8_8_7,8,8
session_045_q17,13.167339563369753,0.0008160999968822,75,4,0.0,cikm_trace_9_8_0,8,9
session_007_q29,6.478229999542236,0.0007422000003315,31,1,0.826,cikm_trace_9_8_1,8,9
session_050_q33,16.313619136810303,0.0008831000013741,50,3,0.0,cikm_trace_9_8_2,8,9
session_032_q30,11.612209558486938,0.0008036999988687,44,2,0.9,cikm_trace_9_8_3,8,9
session_008_q23,8.070263862609863,0.0008468000005449,52,3,0.9035398230088496,cikm_trace_9_8_4,8,9
session_034_q39,13.473434925079346,0.00074510000195,43,2,0.942051282051282,cikm_trace_9_8_5,8,9
session_001_q27,8.593821048736572,0.0020361999999635,44,2,0.901063829787234,cikm_trace_9_8_6,8,9
session_041_q09,10.242154121398926,0.0008476000002701,26,0,0.7582089552238807,cikm_trace_9_8_7,8,9
session_007_q02,14.911157608032228,0.0007957000002533,44,2,0.0,cikm_trace_10_8_0,8,10
session_048_q24,15.348559617996216,0.0008024000017029,54,3,0.807936507936508,cikm_trace_10_8_1,8,10
session_044_q38,14.267011404037476,0.0007705999960306,42,2,0.8098039215686275,cikm_trace_10_8_2,8,10
session_035_q06,15.08209776878357,0.0008519000002705,36,1,0.0,cikm_trace_10_8_3,8,10
session_046_q14,7.768206357955933,0.0007999000008566,38,2,0.8759036144578313,cikm_trace_10_8_4,8,10
session_007_q15,14.854680299758911,0.0009834000002228,67,4,0.8977011494252873,cikm_trace_10_8_5,8,10
session_028_q39,14.97288966178894,0.000868099999934,60,4,0.8365671641791045,cikm_trace_10_8_6,8,10
session_003_q21,8.972534418106079,0.0007055999999465,42,2,0.82,cikm_trace_10_8_7,8,10
session_003_q37,13.502595901489258,0.0010056000000985,87,4,0.0,cikm_trace_11_8_0,8,11
session_014_q39,16.661211252212524,0.0007521000006818,67,4,0.8786516853932584,cikm_trace_11_8_1,8,11
session_028_q35,14.533338785171509,0.0008417999997617,41,2,0.7864583333333334,cikm_trace_11_8_2,8,11
session_037_q15,16.551105499267578,0.0007849000030545,56,3,0.0,cikm_trace_11_8_3,8,11
session_033_q36,7.626404523849487,0.0006189000014273,28,0,0.8405797101449275,cikm_trace_11_8_4,8,11
session_039_q40,14.983644962310793,0.0008641999993414,54,3,0.7581632653061224,cikm_trace_11_8_5,8,11
session_017_q34,7.1391541957855225,0.0006745999990014,29,0,0.8019607843137255,cikm_trace_11_8_6,8,11
session_050_q25,7.231523275375366,0.0008268000019596,37,1,0.9025641025641026,cikm_trace_11_8_7,8,11
session_007_q03,16.397242307662964,0.0007930000001579,46,3,0.0,cikm_trace_12_8_0,8,12
session_030_q15,16.27254891395569,0.0007150000019464,37,1,0.4967213114754099,cikm_trace_12_8_1,8,12
session_028_q23,6.298587799072266,0.0008591999994677,114,4,0.0,cikm_trace_12_8_2,8,12
session_041_q37,14.157423496246338,0.0007119000038073,42,2,0.6860759493670886,cikm_trace_12_8_3,8,12
session_048_q26,12.51297163963318,0.0009962000003724,69,4,0.9026315789473685,cikm_trace_12_8_4,8,12
session_030_q19,13.211544275283812,0.0009156000014625,54,3,0.8354166666666667,cikm_trace_12_8_5,8,12
session_043_q01,7.084552049636841,0.0006920999985595,27,0,0.8196428571428571,cikm_trace_12_8_6,8,12
session_014_q33,11.38980793952942,0.0006797000005462,36,1,0.6936507936507936,cikm_trace_12_8_7,8,12
session_033_q08,16.587498426437378,0.0008769999985815,60,4,0.0,cikm_trace_13_8_0,8,13
session_049_q04,15.264610528945925,0.0008861999995133,74,4,0.8601398601398601,cikm_trace_13_8_1,8,13
session_041_q33,6.674036502838135,0.0005486999980347,26,0,0.0,cikm_trace_13_8_2,8,13
session_018_q34,13.353497743606567,0.0007205000001703,26,0,0.7297297297297297,cikm_trace_13_8_3,8,13
session_001_q24,9.396336317062378,0.0009195000000089,43,2,0.9072072072072072,cikm_trace_13_8_4,8,13
session_039_q07,7.036146640777588,0.0006956999968678,30,0,0.8253521126760563,cikm_trace_13_8_5,8,13
session_020_q34,12.078675746917725,0.0006494999997812,23,0,0.773972602739726,cikm_trace_13_8_6,8,13
session_008_q04,9.725141286849976,0.0008907999999791,53,3,0.8938931297709923,cikm_trace_13_8_7,8,13
session_013_q23,11.692461490631104,0.0008501000002068,65,4,0.0,cikm_trace_0_9_0,9,0
session_010_q06,8.228158950805664,0.0006430000003091,41,2,0.9362962962962964,cikm_trace_0_9_1,9,0
session_007_q39,10.976771593093872,0.0007837999996807,32,1,0.825,cikm_trace_0_9_2,9,0
session_030_q28,17.03044819831848,0.0007901999997556,48,3,0.0,cikm_trace_0_9_3,9,0
session_029_q29,11.33733582496643,0.0007834000007277,31,1,0.8619565217391304,cikm_trace_0_9_4,9,0
session_045_q32,9.517277956008911,0.0006749999993189,31,1,0.7263157894736842,cikm_trace_0_9_5,9,0
session_045_q19,6.14797830581665,0.0028577999983099,22,0,0.8365384615384616,cikm_trace_0_9_6,9,0
session_041_q01,12.909569025039673,0.0007349999978031,39,2,0.8966386554621848,cikm_trace_0_9_7,9,0
session_025_q14,5.584712028503418,0.0011634000020421,43,2,0.9113924050632912,cikm_trace_0_9_8,9,0
session_045_q03,11.431167840957642,0.0008266000004367,52,3,0.0,cikm_trace_1_9_0,9,1
session_006_q28,9.715026140213013,0.0010472000003573,63,4,0.8952,cikm_trace_1_9_1,9,1
session_040_q18,12.405248880386353,0.0007474000012734,30,0,0.8663265306122448,cikm_trace_1_9_2,9,1
session_012_q29,13.747135639190674,0.0009830999997574,60,4,0.0,cikm_trace_1_9_3,9,1
session_045_q34,9.178107976913452,0.0006715000054099,37,1,0.8887640449438202,cikm_trace_1_9_4,9,1
session_027_q36,9.214190483093262,0.0007676999994146,73,4,0.9265151515151516,cikm_trace_1_9_5,9,1
session_018_q08,9.571987390518188,0.0007129000005079,56,3,0.9698324022346368,cikm_trace_1_9_6,9,1
session_039_q15,6.787639379501343,0.0006840999994892,28,0,0.834920634920635,cikm_trace_1_9_7,9,1
session_019_q03,10.87291407585144,0.0007456000003002,44,2,0.6730158730158731,cikm_trace_1_9_8,9,1
session_038_q05,13.77891755104065,0.0007597999974677,27,0,0.0,cikm_trace_2_9_0,9,2
session_003_q24,11.19874358177185,0.0009285999999518,73,4,0.0,cikm_trace_2_9_1,9,2
session_007_q06,10.075145244598389,0.0006532000002152,32,1,0.76,cikm_trace_2_9_2,9,2
session_029_q09,13.27139973640442,0.0008192000004781,49,3,0.7376470588235293,cikm_trace_2_9_3,9,2
session_023_q04,13.048110961914062,0.000759200000175,57,4,0.8640625,cikm_trace_2_9_4,9,2
session_046_q39,8.13935399055481,0.0007789999981468,40,2,0.8760416666666666,cikm_trace_2_9_5,9,2
session_017_q23,7.622155666351318,0.0006925000006957,35,1,0.7879310344827586,cikm_trace_2_9_6,9,2
session_039_q26,9.717799186706545,0.000755899996875,36,1,0.8764705882352941,cikm_trace_2_9_7,9,2
session_028_q29,11.893672704696655,0.0006823999992774,38,2,0.7787234042553192,cikm_trace_2_9_8,9,2
session_045_q33,14.30718731880188,0.0008912000012058,42,2,0.0,cikm_trace_3_9_0,9,3
session_033_q38,11.631572246551514,0.0009754999991855,57,4,0.8822033898305085,cikm_trace_3_9_1,9,3
session_036_q02,9.969228744506836,0.000775099999373,64,4,0.8509090909090908,cikm_trace_3_9_2,9,3
session_049_q38,12.035809993743896,0.0007753999998384,35,1,0.0,cikm_trace_3_9_3,9,3
session_029_q40,16.581570863723755,0.0007535000004279,42,2,0.835,cikm_trace_3_9_4,9,3
session_001_q22,9.436047077178957,0.0007699000000227,37,1,0.9211009174311926,cikm_trace_3_9_5,9,3
